subject,comp,eog_corr,eog_zscore,iclabel_label,iclabel_proba
09,6,0.16445884006120756,0.16445884006120756,brain,0.5303742289543152
09,7,0.1326094068520942,0.1326094068520942,brain,0.7546424865722656
09,8,0.17959344746979267,0.17959344746979267,brain,0.6304744482040405
09,9,0.03176080000079406,0.03176080000079406,brain,0.875188946723938
09,10,0.06704099220623505,0.06704099220623505,brain,0.48730790615081787
09,11,0.2227035368375498,0.2227035368375498,brain,0.6027854681015015
09,12,0.13907220830842787,0.13907220830842787,brain,0.8862943649291992
09,13,0.03263901732953013,0.03263901732953013,other,0.6324120163917542
09,14,0.09296385863205672,0.09296385863205672,brain,0.9905906319618225
10,0,0.010592485467953163,0.010592485467953163,other,0.7545526623725891
10,1,0.014365303178751187,0.014365303178751187,other,0.4873970150947571
10,2,0.21596675189848671,0.21596675189848671,brain,0.661513090133667
10,3,0.7104191892115005,0.7104191892115005,brain,0.737378716468811
10,4,0.16873198905776945,0.16873198905776945,line noise,0.3633817136287689
10,5,0.5174900542084624,0.5174900542084624,brain,0.5131042003631592
10,6,0.66347213971247,0.66347213971247,brain,0.7497681379318237
10,7,0.02832758953366219,0.02832758953366219,channel noise,0.30954980850219727
10,8,0.024829594397552324,0.024829594397552324,other,0.36813855171203613
10,9,0.07413235820578304,0.07413235820578304,brain,0.4669341742992401
10,10,0.34523676517497154,0.34523676517497154,brain,0.5323548316955566
11,0,0.41790840966944476,0.41790840966944476,other,0.5646927356719971
11,1,0.7587506328953415,0.7587506328953415,other,0.802893340587616
11,2,0.1203308660649673,0.1203308660649673,brain,0.8137363195419312
11,3,0.08529511101047826,0.08529511101047826,brain,0.7711392641067505
11,4,0.03378538870963839,0.03378538870963839,line noise,0.5193776488304138
11,5,0.013387344810707944,0.013387344810707944,other,0.541276216506958
11,6,0.3322754091716208,0.3322754091716208,brain,0.9859775900840759
11,7,0.5969661834222368,0.5969661834222368,brain,0.8174561858177185
11,8,0.07536790112364944,0.07536790112364944,muscle artifact,0.4365796148777008
11,9,0.04080559084483527,0.04080559084483527,brain,0.5118051767349243
11,10,0.0725827356650833,0.0725827356650833,other,0.35787713527679443
11,11,0.10709363931453328,0.10709363931453328,brain,0.5513222217559814
11,12,0.07084274692204237,0.07084274692204237,eye blink,0.9552347660064697
12,0,0.01967339798893929,0.01967339798893929,line noise,0.8681554794311523
12,1,0.4455884826940554,0.4455884826940554,other,0.7995579242706299
12,2,0.08165424797265114,0.08165424797265114,brain,0.8221900463104248
12,3,0.12516340530141074,0.12516340530141074,brain,0.4914851188659668
12,4,0.4574598203100582,0.4574598203100582,brain,0.7511098384857178
12,5,0.23752659530151501,0.23752659530151501,brain,0.9313220977783203
12,6,0.5196461443237249,0.5196461443237249,other,0.49566394090652466
12,7,0.7528898199098972,0.7528898199098972,brain,0.8412743806838989
12,8,0.09935194168330827,0.09935194168330827,brain,0.7142003774642944
12,9,0.13151156582886686,0.13151156582886686,other,0.6666189432144165
12,10,0.060710717773623024,0.060710717773623024,brain,0.7086505889892578
